cgm628-0436-0009	images/cgm628-0436-0009.png	picher das es rechte vnd sey vergeben stirbt er also in der wan es sind vil ding dy ainem vnd wil es bedancken dut kein	cgm628	train
cgm628-0436-0010	images/cgm628-0436-0010.png	mektin da den fuegen willen nein leiden vmb dy sind die	cgm628	train
cgm628-0436-0011	images/cgm628-0436-0011.png	neme ain toppete do ist grosz er vor dem tauff getan hab avetag forcht dez todes vnd du kind habn aber kain gron	cgm628	train
cgm628-0436-0012	images/cgm628-0436-0012.png	forchte der helle das ist grosse lieb zu geytleichen guten vnd	cgm628	train
cgm628-0436-0013	images/cgm628-0436-0013.png	gw fierden daz man sich da ander mlett iver gemartertt	cgm628	train
cgm628-0436-0014	images/cgm628-0436-0014.png	belieben des freyen willen das aslanten dem wirt alsglich	cgm628	train
cgm628-0436-0015	images/cgm628-0436-0015.png	ains an dem toppelt mit rechte vero gehabn o ouz das all sind vergeben daz enmder ant allain wo des leuts wegn	cgm628	train
cgm628-0436-0016	images/cgm628-0436-0016.png	drit daz ein rechter vor gehort das ambt ein hertzn hat aber es sol ain land da sein wan auffs an dem leib an derselbn	cgm628	train
cgm628-0436-0017	images/cgm628-0436-0017.png	gezielt got wil nian vnder gestwan das lexen sole als	cgm628	train
cgm628-0436-0018	images/cgm628-0436-0018.png	grosz sein alz dy sunde oder als grosz der leust ist gewesen	cgm628	train
cgm628-0436-0019	images/cgm628-0436-0019.png	grotes aber dy pein hat eins in den sinnen do ist den leiben	cgm628	train
cgm628-0436-0020	images/cgm628-0436-0020.png	daroch auff ym darumb es mufs genug tun aintweder die gar clain gegen den sunden Aber dar do sind venechan	cgm628	train
cgm628-0436-0021	images/cgm628-0436-0021.png	sie oder dort in dem selben lande ortten das krumbe gaus das	cgm628	val
cgm628-0436-0022	images/cgm628-0436-0022.png	das wierd das auch sol me	cgm628	train
cgm628-0436-0023	images/cgm628-0436-0023.png	funfft daz ein rechter rede gehort das amb auch vilte thomas tub ain frag ob das der teufel haus ain der oder	cgm628	train
cgm628-0436-0024	images/cgm628-0436-0024.png	hab dy sind ze gerichten vnd even ains vmb kristeleidn	cgm628	train
cgm628-0436-0025	images/cgm628-0436-0025.png	da mach papt der altuater gelaubn gemartert am ge	cgm628	train
cgm628-0436-0026	images/cgm628-0436-0026.png	samit gris vein abgemonte	cgm628	val
cgm628-0436-0027	images/cgm628-0436-0027.png	wirt in dyser zeyt vn spricht do sind ab nemen aber der	cgm628	val
cgm628-0436-0028	images/cgm628-0436-0028.png	so sind geistlicher dinne noch ist grosser den der ge?	cgm628	train
